PostId,TagId,id
"51655264","95875","51655264"
"51655264","106654","51655264"
"51664743","6605","51664743"
"51664743","14423","51664743"
"51664743","90304","51664743"
"51664743","106338","51664743"
"51664743","106654","51664743"
"51665264","17","51665264"
"51665264","79955","51665264"
"51665264","106654","51665264"
"51669792","1211","51669792"
"51669792","1231","51669792"
"51669792","41127","51669792"
"51669792","95875","51669792"
"51669792","106654","51669792"
"51670858","5","51670858"
"51670858","201","51670858"
"51670858","364","51670858"
"51670858","22058","51670858"
"51670858","106654","51670858"
"51673608","48","51673608"
"51673608","40768","51673608"
"51673608","106654","51673608"
"51676756","17","51676756"
"51676756","1211","51676756"
"51676756","74423","51676756"
"51676756","95875","51676756"
"51676756","106654","51676756"
"51679363","17","51679363"
"51679363","38469","51679363"
"51679363","41127","51679363"
"51679363","90304","51679363"
"51679363","106654","51679363"
"51682257","33953","51682257"
"51682257","78872","51682257"
"51682257","92497","51682257"
"51682257","106654","51682257"
"51682257","123220","51682257"
"51697673","30","51697673"
"51697673","364","51697673"
"51697673","46426","51697673"
"51697673","106338","51697673"
"51697673","106654","51697673"
"51726515","2443","51726515"
"51726515","2579","51726515"
"51726515","11479","51726515"
"51726515","72257","51726515"
"51726515","106654","51726515"
"51726683","33388","51726683"
"51726683","38033","51726683"
"51726683","106654","51726683"
"51726683","108737","51726683"
"51726683","113256","51726683"
"51733070","5638","51733070"
"51733070","95875","51733070"
"51733070","106654","51733070"
"51733070","107291","51733070"
"51733070","112338","51733070"
"51733502","17","51733502"
"51733502","511","51733502"
"51733502","10805","51733502"
"51733502","27406","51733502"
"51733502","106654","51733502"
"51734002","95875","51734002"
"51734002","106654","51734002"
"51734002","107844","51734002"
"51734131","30","51734131"
"51734131","3659","51734131"
"51734131","35037","51734131"
"51734131","64388","51734131"
"51734131","106654","51734131"
"51737931","106654","51737931"
"51740873","1","51740873"
"51740873","364","51740873"
"51740873","1429","51740873"
"51740873","97787","51740873"
"51740873","106654","51740873"
"51755653","186","51755653"
"51755653","1429","51755653"
"51755653","20194","51755653"
"51755653","106654","51755653"
"51755653","122386","51755653"
"51767389","1211","51767389"
"51767389","95875","51767389"
"51767389","106654","51767389"
"51767389","109943","51767389"
"51767389","118323","51767389"
"51779798","30","51779798"
"51779798","48","51779798"
"51779798","106654","51779798"
"51781316","17","51781316"
"51781316","98753","51781316"
"51781316","106654","51781316"
"51781316","127127","51781316"
"51783877","1211","51783877"
"51783877","106654","51783877"
"51783877","109943","51783877"
"51783877","118323","51783877"
"51786390","2579","51786390"
"51786390","90304","51786390"
"51786390","106654","51786390"
"51794404","17","51794404"
"51794404","95875","51794404"
"51794404","106654","51794404"
"51798009","90304","51798009"
"51798009","106338","51798009"
"51798009","106654","51798009"
"51798009","122407","51798009"
"51798009","126589","51798009"
"51799330","7027","51799330"
"51799330","106654","51799330"
"51808718","17","51808718"
"51808718","48","51808718"
"51808718","95875","51808718"
"51808718","106654","51808718"
"51808975","33388","51808975"
"51808975","106654","51808975"
"51808975","130900","51808975"
"51810147","17","51810147"
"51810147","1211","51810147"
"51810147","8945","51810147"
"51810147","95875","51810147"
"51810147","106654","51810147"
"51814233","511","51814233"
"51814233","95875","51814233"
"51814233","106654","51814233"
"51821786","17","51821786"
"51821786","95875","51821786"
"51821786","106654","51821786"
"51821786","112338","51821786"
"51821941","8261","51821941"
"51821941","9663","51821941"
"51821941","106654","51821941"
"51827636","106654","51827636"
"51829581","33388","51829581"
"51829581","106654","51829581"
"51829581","107291","51829581"
"51835569","2669","51835569"
"51835569","57799","51835569"
"51835569","106654","51835569"
"51835569","129059","51835569"
"51842770","106654","51842770"
"51842770","111637","51842770"
"51850765","3849","51850765"
"51850765","95875","51850765"
"51850765","106654","51850765"
"51855075","243","51855075"
"51855075","6605","51855075"
"51855075","90304","51855075"
"51855075","106654","51855075"
"51855075","110604","51855075"
"51861095","48","51861095"
"51861095","45332","51861095"
"51861095","79963","51861095"
"51861095","106654","51861095"
"51861930","106654","51861930"
"51861930","121120","51861930"
"51863731","1211","51863731"
"51863731","106654","51863731"
"51863731","107291","51863731"
"51863914","3929","51863914"
"51863914","95875","51863914"
"51863914","106654","51863914"
"51863914","107970","51863914"
"51863914","112338","51863914"
"51868586","76578","51868586"
"51868586","106654","51868586"
"51868586","113256","51868586"
"50268293","95875","50268293"
"50268293","106654","50268293"
"50268293","111235","50268293"
"50270206","106338","50270206"
"50270206","106654","50270206"
"50270206","131038","50270206"
"50275156","9","50275156"
"50275156","14158","50275156"
"50275156","77249","50275156"
"50275156","106654","50275156"
"50275156","112770","50275156"
"50276356","70244","50276356"
"50276356","106654","50276356"
"50278841","17","50278841"
"50278841","1211","50278841"
"50278841","1848","50278841"
"50278841","16537","50278841"
"50278841","106654","50278841"
"50280470","48","50280470"
"50280470","16023","50280470"
"50280470","106654","50280470"
"50281965","48","50281965"
"50281965","27969","50281965"
"50281965","38144","50281965"
"50281965","90304","50281965"
"50281965","106654","50281965"
"50284055","74702","50284055"
"50284055","79804","50284055"
"50284055","106654","50284055"
"50284055","108024","50284055"
"50289509","95875","50289509"
"50289509","106654","50289509"
"50289914","48","50289914"
"50289914","2684","50289914"
"50289914","106654","50289914"
"50295779","17","50295779"
"50295779","48","50295779"
"50295779","98753","50295779"
"50295779","106654","50295779"
"50302891","95875","50302891"
"50302891","106654","50302891"
"50310975","106654","50310975"
"50312750","17","50312750"
"50312750","72","50312750"
"50312750","63627","50312750"
"50312750","106654","50312750"
"50314370","364","50314370"
"50314370","753","50314370"
"50314370","1608","50314370"
"50314370","106654","50314370"
"50320908","21","50320908"
"50320908","106654","50320908"
"50324219","5","50324219"
"50324219","45332","50324219"
"50324219","61339","50324219"
"50324219","106654","50324219"
"50326457","16","50326457"
"50326457","48","50326457"
"50326457","54712","50326457"
"50326457","64388","50326457"
"50326457","106654","50326457"
"50328886","6605","50328886"
"50328886","90304","50328886"
"50328886","106338","50328886"
"50328886","106654","50328886"
"50334652","4050","50334652"
"50334652","106654","50334652"
"50338845","106654","50338845"
"50340234","9","50340234"
"50340234","14158","50340234"
"50340234","53820","50340234"
"50340234","106654","50340234"
"50340234","118870","50340234"
"50344525","4258","50344525"
"50344525","72257","50344525"
"50344525","95875","50344525"
"50344525","106654","50344525"
"50350198","119","50350198"
"50350198","61058","50350198"
"50350198","106654","50350198"
"50350198","107291","50350198"
"50361821","90304","50361821"
"50361821","106338","50361821"
"50361821","106654","50361821"
"50361821","107291","50361821"
"50363538","8073","50363538"
"50363538","11368","50363538"
"50363538","106654","50363538"
"50368474","17","50368474"
"50368474","48","50368474"
"50368474","58679","50368474"
"50368474","106654","50368474"
"50368474","107291","50368474"
"50375348","11272","50375348"
"50375348","92497","50375348"
"50375348","96321","50375348"
"50375348","106654","50375348"
"50380259","627","50380259"
"50380259","106338","50380259"
"50380259","106654","50380259"
"50387947","17","50387947"
"50387947","95875","50387947"
"50387947","96321","50387947"
"50387947","106654","50387947"
"50387947","107291","50387947"
"50389344","1429","50389344"
"50389344","34480","50389344"
"50389344","90304","50389344"
"50389344","106654","50389344"
"50389344","128172","50389344"
"50390452","17","50390452"
"50390452","106654","50390452"
"50390452","109943","50390452"
"50392109","7101","50392109"
"50392109","28318","50392109"
"50392109","34113","50392109"
"50392109","106654","50392109"
"50397998","627","50397998"
"50397998","688","50397998"
"50397998","5210","50397998"
"50397998","106654","50397998"
"50397998","118695","50397998"
"50400384","17","50400384"
"50400384","1211","50400384"
"50400384","106654","50400384"
"50401105","641","50401105"
"50401105","8176","50401105"
"50401105","106654","50401105"
"51939287","48","51939287"
"51939287","8279","51939287"
"51939287","38805","51939287"
"51939287","106654","51939287"
"51942114","1211","51942114"
"51942114","7027","51942114"
"51942114","95875","51942114"
"51942114","106654","51942114"
"51944296","106654","51944296"
"51936401","30","51936401"
"51936401","48","51936401"
"51936401","1695","51936401"
"51936401","6352","51936401"
"51936401","106654","51936401"
"51946603","17","51946603"
"51946603","7027","51946603"
"51946603","95875","51946603"
"51946603","106654","51946603"
"51950785","90304","51950785"
"51950785","106338","51950785"
"51950785","106654","51950785"
"51950785","111433","51950785"
"51952694","15627","51952694"
"51952694","18967","51952694"
"51952694","106654","51952694"
"51952694","110312","51952694"
"51953109","364","51953109"
"51953109","5664","51953109"
"51953109","106654","51953109"
"51953129","106654","51953129"
"51953129","112338","51953129"
"51953991","17","51953991"
"51953991","1211","51953991"
"51953991","95875","51953991"
"51953991","106654","51953991"
"51962515","14158","51962515"
"51962515","67876","51962515"
"51962515","95191","51962515"
"51962515","106654","51962515"
"51962515","118663","51962515"
"51965342","2433","51965342"
"51965342","8261","51965342"
"51965342","106654","51965342"
"51974383","186","51974383"
"51974383","106654","51974383"
"51974383","122603","51974383"
"51976057","3","51976057"
"51976057","21","51976057"
"51976057","33388","51976057"
"51976057","46426","51976057"
"51976057","106654","51976057"
"51980596","17","51980596"
"51980596","1211","51980596"
"51980596","95875","51980596"
"51980596","106654","51980596"
"51982133","8261","51982133"
"51982133","32457","51982133"
"51982133","43464","51982133"
"51982133","106654","51982133"
"51982133","108737","51982133"
"51986244","136","51986244"
"51986244","1211","51986244"
"51986244","17071","51986244"
"51986244","106654","51986244"
"51986244","109943","51986244"
"51988439","1695","51988439"
"51988439","106654","51988439"
"51991404","1211","51991404"
"51991404","95875","51991404"
"51991404","106654","51991404"
"51993175","1211","51993175"
"51993175","95875","51993175"
"51993175","106654","51993175"
"51996128","2458","51996128"
"51996128","106654","51996128"
"51999232","95875","51999232"
"51999232","100433","51999232"
"51999232","106654","51999232"
"52001694","16","52001694"
"52001694","942","52001694"
"52001694","4867","52001694"
"52001694","106654","52001694"
"52001694","133021","52001694"
"52008034","34480","52008034"
"52008034","37414","52008034"
"52008034","106654","52008034"
"52008034","130840","52008034"
"52010721","48","52010721"
"52010721","2051","52010721"
"52010721","106654","52010721"
"52010721","126906","52010721"
"52011129","17","52011129"
"52011129","90304","52011129"
"52011129","106654","52011129"
"52011129","110604","52011129"
"52011686","90304","52011686"
"52011686","106654","52011686"
"52011686","108163","52011686"
"52023726","48","52023726"
"52023726","106654","52023726"
"52031350","17","52031350"
"52031350","364","52031350"
"52031350","4512","52031350"
"52031350","106654","52031350"
"52041354","355","52041354"
"52041354","106654","52041354"
"52045330","82089","52045330"
"52045330","90304","52045330"
"52045330","93144","52045330"
"52045330","106654","52045330"
"52045330","112109","52045330"
"52051459","5638","52051459"
"52051459","90304","52051459"
"52051459","98753","52051459"
"52051459","106654","52051459"
"52051459","107844","52051459"
"52057408","106654","52057408"
"52057408","108737","52057408"
"52057408","122603","52057408"
"52057408","133429","52057408"
"52057828","106654","52057828"
"52057828","108163","52057828"
"52057828","117274","52057828"
"52058409","201","52058409"
"52058409","379","52058409"
"52058409","1086","52058409"
"52058409","106654","52058409"
"52060716","1","52060716"
"52060716","3247","52060716"
"52060716","7188","52060716"
"52060716","106654","52060716"
"52061798","201","52061798"
"52061798","364","52061798"
"52061798","865","52061798"
"52061798","106654","52061798"
"52061798","117989","52061798"
"52062284","183","52062284"
"52062284","5769","52062284"
"52062284","106654","52062284"
"52070247","17","52070247"
"52070247","95875","52070247"
"52070247","106654","52070247"
"52070247","109943","52070247"
"52070247","118323","52070247"
"52071872","46426","52071872"
"52071872","106654","52071872"
"52071872","121120","52071872"
"52071872","122603","52071872"
"52076009","95875","52076009"
"52076009","98753","52076009"
"52076009","106654","52076009"
"52076812","794","52076812"
"52076812","63554","52076812"
"52076812","90304","52076812"
"52076812","106654","52076812"
"52076812","107680","52076812"
"52081388","169","52081388"
"52081388","5769","52081388"
"52081388","58679","52081388"
"52081388","105666","52081388"
"52081388","106654","52081388"
"52090842","3","52090842"
"52090842","46426","52090842"
"52090842","106654","52090842"
"52092546","9","52092546"
"52092546","96","52092546"
"52092546","25490","52092546"
"52092546","106654","52092546"
"52093232","73308","52093232"
"52093232","106654","52093232"
"52093232","107291","52093232"
"52094194","9","52094194"
"52094194","364","52094194"
"52094194","106654","52094194"
"52094194","126906","52094194"
"52097737","66981","52097737"
"52097737","86394","52097737"
"52097737","101130","52097737"
"52097737","106496","52097737"
"52097737","106654","52097737"
"52098061","1877","52098061"
"52098061","95875","52098061"
"52098061","101543","52098061"
"52098061","103604","52098061"
"52098061","106654","52098061"
"52098392","364","52098392"
"52098392","106338","52098392"
"52098392","106654","52098392"
"52099128","77738","52099128"
"52099128","95875","52099128"
"52099128","106654","52099128"
"52103823","95875","52103823"
"52103823","106654","52103823"
"52103823","107291","52103823"
"52103823","112338","52103823"
"52103823","126906","52103823"
"52104915","48","52104915"
"52104915","33388","52104915"
"52104915","106654","52104915"
"52104915","108737","52104915"
"52116018","1211","52116018"
"52116018","95875","52116018"
"52116018","106654","52116018"
"52118145","1211","52118145"
"52118145","95875","52118145"
"52118145","106654","52118145"
"52118145","118337","52118145"
"52118145","119002","52118145"
"52125150","17","52125150"
"52125150","1526","52125150"
"52125150","106654","52125150"
"52126065","106654","52126065"
"52134823","1211","52134823"
"52134823","44220","52134823"
"52134823","95875","52134823"
"52134823","106654","52134823"
"52134823","107291","52134823"
"52137902","46426","52137902"
"52137902","62301","52137902"
"52137902","106654","52137902"
"52140623","48","52140623"
"52140623","64388","52140623"
"52140623","106654","52140623"
"52141712","78872","52141712"
"52141712","95613","52141712"
"52141712","98753","52141712"
"52141712","106654","52141712"
"52141712","114755","52141712"
"52143360","444","52143360"
"52143360","470","52143360"
"52143360","106654","52143360"
"52143545","17","52143545"
"52143545","62843","52143545"
"52143545","106654","52143545"
"52146306","106654","52146306"
"52148411","44220","52148411"
"52148411","58679","52148411"
"52148411","65223","52148411"
"52148411","69411","52148411"
"52148411","106654","52148411"
"52154587","38033","52154587"
"52154587","76486","52154587"
"52154587","90304","52154587"
"52154587","106654","52154587"
"52156522","243","52156522"
"52156522","106654","52156522"
"52156882","106654","52156882"
"52158366","30","52158366"
"52158366","3550","52158366"
"52158366","8857","52158366"
"52158366","10805","52158366"
"52158366","106654","52158366"
"52161774","17","52161774"
"52161774","95875","52161774"
"52161774","106654","52161774"
"52161774","109943","52161774"
"52161774","112338","52161774"
"52161943","9","52161943"
"52161943","263","52161943"
"52161943","627","52161943"
"52161943","106654","52161943"
"52161943","111637","52161943"
"52163809","17","52163809"
"52163809","48","52163809"
"52163809","13201","52163809"
"52163809","46274","52163809"
"52163809","106654","52163809"
"52187048","45332","52187048"
"52187048","83655","52187048"
"52187048","95875","52187048"
"52187048","106654","52187048"
"52189008","90304","52189008"
"52189008","106338","52189008"
"52189008","106654","52189008"
"52189008","122407","52189008"
"52190094","2596","52190094"
"52190094","106654","52190094"
"52198079","364","52198079"
"52198079","106654","52198079"
"52198079","108745","52198079"
"52198591","12","52198591"
"52198591","1317","52198591"
"52198591","43112","52198591"
"52198591","46495","52198591"
"52198591","106654","52198591"
"52201791","48","52201791"
"52201791","364","52201791"
"52201791","1632","52201791"
"52201791","7590","52201791"
"52201791","106654","52201791"
"52204526","17","52204526"
"52204526","41127","52204526"
"52204526","95875","52204526"
"52204526","106654","52204526"
"52204526","118289","52204526"
"52207383","1211","52207383"
"52207383","95875","52207383"
"52207383","106654","52207383"
"52208226","17","52208226"
"52208226","33388","52208226"
"52208226","95875","52208226"
"52208226","106654","52208226"
"52208226","108737","52208226"
"52210810","642","52210810"
"52210810","95875","52210810"
"52210810","106654","52210810"
"52219244","9","52219244"
"52219244","627","52219244"
"52219244","752","52219244"
"52219244","5142","52219244"
"52219244","106654","52219244"
"52219598","725","52219598"
"52219598","95875","52219598"
"52219598","98631","52219598"
"52219598","106654","52219598"
"52222992","1211","52222992"
"52222992","62843","52222992"
"52222992","95875","52222992"
"52222992","106654","52222992"
"52222992","113402","52222992"
"52228734","90304","52228734"
"52228734","95875","52228734"
"52228734","106654","52228734"
"52228734","110604","52228734"
"52231438","9","52231438"
"52231438","106654","52231438"
"52232029","17","52232029"
"52232029","116","52232029"
"52232029","1211","52232029"
"52232029","95875","52232029"
"52232029","106654","52232029"
"52234902","17","52234902"
"52234902","1211","52234902"
"52234902","95875","52234902"
"52234902","106654","52234902"
"52234902","112338","52234902"
"52242886","995","52242886"
"52242886","106654","52242886"
"52245606","17","52245606"
"52245606","2740","52245606"
"52245606","4841","52245606"
"52245606","7647","52245606"
"52245606","106654","52245606"
"52252743","11368","52252743"
"52252743","90304","52252743"
"52252743","106338","52252743"
"52252743","106654","52252743"
"52252743","110604","52252743"
"52256252","46426","52256252"
"52256252","62301","52256252"
"52256252","106654","52256252"
"52256252","128437","52256252"
"52257903","1877","52257903"
"52257903","95875","52257903"
"52257903","106654","52257903"
"52262127","17","52262127"
"52262127","11272","52262127"
"52262127","95875","52262127"
"52262127","106654","52262127"
"52262127","112338","52262127"
"52263389","78022","52263389"
"52263389","92497","52263389"
"52263389","98753","52263389"
"52263389","106654","52263389"
"52264536","17","52264536"
"52264536","48","52264536"
"52264536","106654","52264536"
"52266348","46426","52266348"
"52266348","84518","52266348"
"52266348","106654","52266348"
"52266348","129763","52266348"
"52266528","17","52266528"
"52266528","49198","52266528"
"52266528","95875","52266528"
"52266528","106654","52266528"
"52266528","107291","52266528"
"52274308","3","52274308"
"52274308","46426","52274308"
"52274308","62301","52274308"
"52274308","106654","52274308"
"52278205","12523","52278205"
"52278205","106654","52278205"
"52278205","108163","52278205"
"52278205","111637","52278205"
"52286165","17","52286165"
"52286165","1211","52286165"
"52286165","106654","52286165"
"52286165","119002","52286165"
"52286165","124979","52286165"
"52290664","904","52290664"
"52290664","1190","52290664"
"52290664","54712","52290664"
"52290664","106654","52290664"
"52290664","125627","52290664"
"52290697","201","52290697"
"52290697","2051","52290697"
"52290697","5769","52290697"
"52290697","58679","52290697"
"52290697","106654","52290697"
"52297664","1211","52297664"
"52297664","95875","52297664"
"52297664","106654","52297664"
"52297664","109943","52297664"
"52298830","17","52298830"
"52298830","48","52298830"
"52298830","364","52298830"
"52298830","95875","52298830"
"52298830","106654","52298830"
"52306441","98753","52306441"
"52306441","106654","52306441"
"50866573","1","50866573"
"50866573","6267","50866573"
"50866573","14158","50866573"
"50866573","106654","50866573"
"50873541","1508","50873541"
"50873541","106654","50873541"
"50873541","124999","50873541"
"52313034","33388","52313034"
"52313034","106654","52313034"
"52313034","108737","52313034"
"52313034","128297","52313034"
"50884127","16","50884127"
"50884127","1364","50884127"
"50884127","4446","50884127"
"50884127","54712","50884127"
"50884127","106654","50884127"
"50885668","95875","50885668"
"50885668","106654","50885668"
"50885668","109943","50885668"
"50885668","112338","50885668"
"50885668","118337","50885668"
"50887887","201","50887887"
"50887887","65223","50887887"
"50887887","106654","50887887"
"50887887","111556","50887887"
"50887887","126906","50887887"
"50889657","1211","50889657"
"50889657","79963","50889657"
"50889657","95875","50889657"
"50889657","106654","50889657"
"50891382","15627","50891382"
"50891382","106654","50891382"
"50891382","108184","50891382"
"50891382","112669","50891382"
"50891973","627","50891973"
"50891973","11368","50891973"
"50891973","95875","50891973"
"50891973","106654","50891973"
"50891973","109943","50891973"
"50893043","95875","50893043"
"50893043","106654","50893043"
"50893043","107291","50893043"
"50893043","121104","50893043"
"50893043","125866","50893043"
"50902528","30","50902528"
"50902528","116","50902528"
"50902528","106654","50902528"
"50903364","2458","50903364"
"50903364","18801","50903364"
"50903364","106654","50903364"
"50903364","124981","50903364"
"50913125","75151","50913125"
"50913125","106654","50913125"
"50927770","1","50927770"
"50927770","9","50927770"
"50927770","62770","50927770"
"50927770","106654","50927770"
"50930291","106654","50930291"
"50930291","109943","50930291"
"50930291","118289","50930291"
"50932766","17","50932766"
"50932766","95875","50932766"
"50932766","106654","50932766"
"50932766","122259","50932766"
"50935415","1863","50935415"
"50935415","38144","50935415"
"50935415","106654","50935415"
"52318727","5","52318727"
"52318727","17","52318727"
"52318727","1790","52318727"
"52318727","6798","52318727"
"52318727","106654","52318727"
"52319370","27969","52319370"
"52319370","90304","52319370"
"52319370","106654","52319370"
"52327099","16","52327099"
"52327099","201","52327099"
"52327099","46426","52327099"
"52327099","106654","52327099"
"52328874","17","52328874"
"52328874","1211","52328874"
"52328874","90304","52328874"
"52328874","106654","52328874"
"52336291","1603","52336291"
"52336291","95875","52336291"
"52336291","106654","52336291"
"52342357","256","52342357"
"52342357","1211","52342357"
"52342357","90304","52342357"
"52342357","95875","52342357"
"52342357","106654","52342357"
"52342644","364","52342644"
"52342644","1608","52342644"
"52342644","7027","52342644"
"52342644","95875","52342644"
"52342644","106654","52342644"
"52344354","95875","52344354"
"52344354","106654","52344354"
"52344354","112338","52344354"
"52344354","126906","52344354"
"50935969","106654","50935969"
"52390175","9","52390175"
"52390175","106654","52390175"
"52390175","108163","52390175"
"52392621","829","52392621"
"52392621","1796","52392621"
"52392621","43421","52392621"
"52392621","45332","52392621"
"52392621","106654","52392621"
"52402591","17","52402591"
"52402591","106654","52402591"
"52402591","107291","52402591"
"52402591","112338","52402591"
"52402591","118337","52402591"
"52407950","58679","52407950"
"52407950","98753","52407950"
"52407950","106654","52407950"
"52408743","48","52408743"
"52408743","1364","52408743"
"52408743","106654","52408743"
"52409579","364","52409579"
"52409579","1508","52409579"
"52409579","18967","52409579"
"52409579","106654","52409579"
"52414569","364","52414569"
"52414569","58679","52414569"
"52414569","106654","52414569"
"52425051","90304","52425051"
"52425051","106338","52425051"
"52425051","106654","52425051"
"52425051","123697","52425051"
"52427361","17","52427361"
"52427361","1211","52427361"
"52427361","12074","52427361"
"52427361","95875","52427361"
"52427361","106654","52427361"
"52429763","6605","52429763"
"52429763","106654","52429763"
"52434965","5136","52434965"
"52434965","106654","52434965"
"52436548","106654","52436548"
"52436548","109943","52436548"
"52442471","3","52442471"
"52442471","46426","52442471"
"52442471","86033","52442471"
"52442471","106654","52442471"
"52442471","133623","52442471"
"52445137","17","52445137"
"52445137","95875","52445137"
"52445137","98753","52445137"
"52445137","106654","52445137"
"52451347","17","52451347"
"52451347","106654","52451347"
"52451347","120246","52451347"
"52451347","131802","52451347"
"52451347","135017","52451347"
"52453455","201","52453455"
"52453455","106654","52453455"
"52453455","110749","52453455"
"52453455","130125","52453455"
"52454840","9","52454840"
"52454840","90304","52454840"
"52454840","106654","52454840"
"52454840","110312","52454840"
"52455277","9","52455277"
"52455277","65223","52455277"
"52455277","106654","52455277"
"52455277","108163","52455277"
"52456287","17","52456287"
"52456287","7330","52456287"
"52456287","8337","52456287"
"52456287","8945","52456287"
"52456287","106654","52456287"
"52460433","17","52460433"
"52460433","95875","52460433"
"52460433","106654","52460433"
"52463529","17","52463529"
"52463529","99","52463529"
"52463529","364","52463529"
"52463529","95875","52463529"
"52463529","106654","52463529"
"52464181","9","52464181"
"52464181","106654","52464181"
"52464181","126906","52464181"
"52464181","134764","52464181"
"52464419","17","52464419"
"52464419","444","52464419"
"52464419","1211","52464419"
"52464419","1903","52464419"
"52464419","106654","52464419"
"52467803","627","52467803"
"52467803","2433","52467803"
"52467803","25490","52467803"
"52467803","106654","52467803"
"52472261","364","52472261"
"52472261","3544","52472261"
"52472261","106654","52472261"
"52472261","126906","52472261"
"52475303","16","52475303"
"52475303","30","52475303"
"52475303","243","52475303"
"52475303","81949","52475303"
"52475303","106654","52475303"
"52475493","106654","52475493"
"52477283","3766","52477283"
"52477283","7188","52477283"
"52477283","77249","52477283"
"52477283","106654","52477283"
"52477283","108163","52477283"
"52492693","17","52492693"
"52492693","794","52492693"
"52492693","95875","52492693"
"52492693","106654","52492693"
"52492693","118289","52492693"
"52498247","1211","52498247"
"52498247","95875","52498247"
"52498247","106654","52498247"
"52498247","107291","52498247"
"52500327","17","52500327"
"52500327","95875","52500327"
"52500327","99304","52500327"
"52500327","106654","52500327"
"52503315","1364","52503315"
"52503315","11833","52503315"
"52503315","90304","52503315"
"52503315","106654","52503315"
"52503315","118663","52503315"
"52503744","2458","52503744"
"52503744","45332","52503744"
"52503744","64693","52503744"
"52503744","106654","52503744"
"52503801","58679","52503801"
"52503801","106654","52503801"
"52504114","8261","52504114"
"52504114","27969","52504114"
"52504114","106654","52504114"
"52504114","118712","52504114"
"52507441","46426","52507441"
"52507441","70036","52507441"
"52507441","106654","52507441"
"52517258","4984","52517258"
"52517258","5374","52517258"
"52517258","29105","52517258"
"52517258","106654","52517258"
"52520782","32307","52520782"
"52520782","106654","52520782"
"52520782","111433","52520782"
"52529347","2443","52529347"
"52529347","5638","52529347"
"52529347","11479","52529347"
"52529347","14158","52529347"
"52529347","106654","52529347"
"52534948","106654","52534948"
"52534983","6605","52534983"
"52534983","90304","52534983"
"52534983","106654","52534983"
"52534983","110604","52534983"
"52544413","7590","52544413"
"52544413","10112","52544413"
"52544413","61339","52544413"
"52544413","70515","52544413"
"52544413","106654","52544413"
"52544905","364","52544905"
"52544905","35407","52544905"
"52544905","106654","52544905"
"52550644","1554","52550644"
"52550644","92698","52550644"
"52550644","106654","52550644"
"52555619","17","52555619"
"52555619","1211","52555619"
"52555619","2620","52555619"
"52555619","95875","52555619"
"52555619","106654","52555619"
"52558131","106654","52558131"
"52558131","111556","52558131"
"52558131","123430","52558131"
"52565036","106496","52565036"
"52565036","106654","52565036"
"52566203","2458","52566203"
"52566203","45332","52566203"
"52566203","50923","52566203"
"52566203","106654","52566203"
"52566928","364","52566928"
"52566928","657","52566928"
"52566928","753","52566928"
"52566928","1608","52566928"
"52566928","106654","52566928"
"52568922","9","52568922"
"52568922","2458","52568922"
"52568922","106654","52568922"
"52569461","48","52569461"
"52569461","364","52569461"
"52569461","2458","52569461"
"52569461","45332","52569461"
"52569461","106654","52569461"
"51238009","9","51238009"
"51238009","17","51238009"
"51238009","2433","51238009"
"51238009","106654","51238009"
"51239970","17","51239970"
"51239970","90304","51239970"
"51239970","95875","51239970"
"51239970","106654","51239970"
"52570149","641","52570149"
"52570149","5210","52570149"
"52570149","15627","52570149"
"52570149","106654","52570149"
"52579685","48","52579685"
"52579685","627","52579685"
"52579685","829","52579685"
"52579685","11215","52579685"
"52579685","106654","52579685"
"52596616","16","52596616"
"52596616","95875","52596616"
"52596616","106654","52596616"
"51248930","4446","51248930"
"51248930","95875","51248930"
"51248930","106654","51248930"
"51248930","135017","51248930"
"51249515","215","51249515"
"51249515","753","51249515"
"51249515","2596","51249515"
"51249515","106654","51249515"
"51249515","108163","51249515"
"51250307","10301","51250307"
"51250307","90304","51250307"
"51250307","106654","51250307"
"51250307","109943","51250307"
"51250307","118337","51250307"
"51259786","17","51259786"
"51259786","18967","51259786"
"51259786","106654","51259786"
"51259786","111904","51259786"
"51259956","17","51259956"
"51259956","69385","51259956"
"51259956","106654","51259956"
"51259956","107291","51259956"
"51259956","118288","51259956"
"51272560","17","51272560"
"51272560","1211","51272560"
"51272560","8435","51272560"
"51272560","90304","51272560"
"51272560","106654","51272560"
"51277418","17","51277418"
"51277418","1211","51277418"
"51277418","106654","51277418"
"51280734","12375","51280734"
"51280734","41127","51280734"
"51280734","95875","51280734"
"51280734","106654","51280734"
"51280734","127424","51280734"
"51282283","183","51282283"
"51282283","29105","51282283"
"51282283","33388","51282283"
"51282283","106654","51282283"
"51282283","123735","51282283"
"51282692","17","51282692"
"51282692","3143","51282692"
"51282692","106654","51282692"
"51282692","118695","51282692"
"51282761","95875","51282761"
"51282761","99304","51282761"
"51282761","106654","51282761"
"51282761","107970","51282761"
"51284332","31554","51284332"
"51284332","95875","51284332"
"51284332","106654","51284332"
"51284332","119971","51284332"
"51285225","753","51285225"
"51285225","106654","51285225"
"52749077","14158","52749077"
"52749077","106654","52749077"
"52749077","111637","52749077"
"52749077","116537","52749077"
"52749077","119596","52749077"
"52750451","16","52750451"
"52750451","33388","52750451"
"52750451","90304","52750451"
"52750451","106654","52750451"
"52750451","108737","52750451"
"52753078","48","52753078"
"52753078","627","52753078"
"52753078","2433","52753078"
"52753078","106654","52753078"
"52754190","17","52754190"
