Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount,id
"183360238","47680711","2","","2019-03-21 00:00:00","","47680711"
"183360328","47680711","5","569662","2019-03-21 00:00:00","","47680711"
"183360406","55280233","2","","2019-03-21 00:00:00","","55280233"
"183362028","55276990","2","","2019-03-21 00:00:00","","55276990"
"105127541","34640611","2","","2016-01-12 00:00:00","","34640611"
"130840421","36519652","2","","2017-01-23 00:00:00","","36519652"
"130840424","36519652","5","2948412","2017-01-23 00:00:00","","36519652"
"105128006","34640611","5","65732","2016-01-12 00:00:00","","34640611"
"158962618","44305351","5","5766592","2018-03-12 00:00:00","","44305351"
"130853007","39615381","5","325251","2017-01-23 00:00:00","","39615381"
"130853195","41640621","2","","2017-01-23 00:00:00","","41640621"
"130853435","41640621","2","","2017-01-23 00:00:00","","41640621"
"130853515","41640621","2","","2017-01-23 00:00:00","","41640621"
"130854176","41640621","2","","2017-01-23 00:00:00","","41640621"
"130854254","41640621","2","","2017-01-23 00:00:00","","41640621"
"159090720","46022865","2","","2018-03-14 00:00:00","","46022865"
"210697774","62231115","5","2911506","2020-06-06 00:00:00","","62231115"
"210704943","62233311","2","","2020-06-06 00:00:00","","62233311"
"210705589","62233311","3","","2020-06-06 00:00:00","","62233311"
"159096020","29117570","5","2249812","2018-03-14 00:00:00","","29117570"
"159096221","36701111","2","","2018-03-14 00:00:00","","36701111"
"159098076","49171571","5","1953301","2018-03-14 00:00:00","","49171571"
"210707163","62233311","2","","2020-06-06 00:00:00","","62233311"
"210709855","45526675","2","","2020-06-06 00:00:00","","45526675"
"210710611","51878195","2","","2020-06-06 00:00:00","","51878195"
"131089420","38508387","2","","2017-01-26 00:00:00","","38508387"
"210822126","59563500","2","","2020-06-08 00:00:00","","59563500"
"183691865","55355922","2","","2019-03-26 00:00:00","","55355922"
"105395437","34774290","2","","2016-01-15 00:00:00","","34774290"
"105399921","33680497","5","5763791","2016-01-15 00:00:00","","33680497"
"159216978","45065175","2","","2018-03-15 00:00:00","","45065175"
"210823243","62265779","2","","2020-06-08 00:00:00","","62265779"
"210823334","62265779","2","","2020-06-08 00:00:00","","62265779"
"210831189","52596616","2","","2020-06-08 00:00:00","","52596616"
"183701120","38687434","5","5511378","2019-03-26 00:00:00","","38687434"
"183704772","35756663","2","","2019-03-26 00:00:00","","35756663"
"131199956","26616962","2","","2017-01-27 00:00:00","","26616962"
"131211675","41859137","2","","2017-01-27 00:00:00","","41859137"
"131211677","41859137","5","1635905","2017-01-27 00:00:00","","41859137"
"210922776","62284899","3","","2020-06-09 00:00:00","","62284899"
"210926346","56645343","2","","2020-06-09 00:00:00","","56645343"
"159335234","40567429","2","","2018-03-16 00:00:00","","40567429"
"78195991","26854986","5","1387421","2014-11-10 00:00:00","","26854986"
"183907548","30648096","2","","2019-03-29 00:00:00","","30648096"
"211035008","60050154","2","","2020-06-11 00:00:00","","60050154"
"211040982","55843815","2","","2020-06-11 00:00:00","","55843815"
"78324519","25600580","2","","2014-11-12 00:00:00","","25600580"
"78330504","26854986","5","864962","2014-11-12 00:00:00","","26854986"
"159576390","49393058","2","","2018-03-20 00:00:00","","49393058"
"159580558","27790905","5","976325","2018-03-20 00:00:00","","27790905"
"211145673","54817804","2","","2020-06-12 00:00:00","","54817804"
"184091918","34442192","2","","2019-04-01 00:00:00","","34442192"
"184092043","34442192","5","1764889","2019-04-01 00:00:00","","34442192"
"184092660","48370641","5","1764889","2019-04-01 00:00:00","","48370641"
"184093295","55302890","5","1764889","2019-04-01 00:00:00","","55302890"
"184093394","42541086","2","","2019-04-01 00:00:00","","42541086"
"184094388","55112973","5","1764889","2019-04-01 00:00:00","","55112973"
"184094395","55112973","2","","2019-04-01 00:00:00","","55112973"
"184094454","44884316","5","8088662","2019-04-01 00:00:00","","44884316"
"159665186","40786831","5","149428","2018-03-21 00:00:00","","40786831"
"184100904","55112973","2","","2019-04-02 00:00:00","","55112973"
"184101827","49646849","2","","2019-04-02 00:00:00","","49646849"
"211236078","39686227","2","","2020-06-14 00:00:00","","39686227"
"211236419","50506101","2","","2020-06-14 00:00:00","","50506101"
"211237342","47566892","2","","2020-06-14 00:00:00","","47566892"
"184216967","45616764","2","","2019-04-03 00:00:00","","45616764"
"106017679","27891019","2","","2016-01-25 00:00:00","","27891019"
"211355082","58788210","2","","2020-06-16 00:00:00","","58788210"
"211360114","42641804","2","","2020-06-16 00:00:00","","42641804"
"184218164","55489049","2","","2019-04-03 00:00:00","","55489049"
"184220869","52943491","2","","2019-04-03 00:00:00","","52943491"
"159807934","49450592","3","","2018-03-23 00:00:00","","49450592"
"159813027","43034203","2","","2018-03-23 00:00:00","","43034203"
"159813427","49443206","2","","2018-03-23 00:00:00","","49443206"
"211362350","62328047","16","","2020-06-16 00:00:00","","62328047"
"211362692","39540366","2","","2020-06-16 00:00:00","","39540366"
"211365237","62328047","2","","2020-06-16 00:00:00","","62328047"
"211365668","30213456","2","","2020-06-16 00:00:00","","30213456"
"159923826","49469599","5","379906","2018-03-25 00:00:00","","49469599"
"106137412","30286443","5","4137890","2016-01-26 00:00:00","","30286443"
"78809420","27054162","2","","2014-11-21 00:00:00","","27054162"
"78816222","27054162","3","","2014-11-21 00:00:00","","27054162"
"131795119","25595492","5","2579065","2017-02-05 00:00:00","","25595492"
"184325276","40900818","2","","2019-04-04 00:00:00","","40900818"
"184326900","46131196","2","","2019-04-04 00:00:00","","46131196"
"211465227","46131196","2","","2020-06-17 00:00:00","","46131196"
"211466292","30213456","5","4691274","2020-06-17 00:00:00","","30213456"
"211466297","30213456","2","","2020-06-17 00:00:00","","30213456"
"159924789","49475984","2","","2018-03-25 00:00:00","","49475984"
"159926850","49469599","5","2688485","2018-03-25 00:00:00","","49469599"
"159934890","49483449","2","","2018-03-26 00:00:00","","49483449"
"184330580","29960156","2","","2019-04-04 00:00:00","","29960156"
"184330582","29960156","5","2188407","2019-04-04 00:00:00","","29960156"
"184330630","55489049","3","","2019-04-04 00:00:00","","55489049"
"184332632","50651256","2","","2019-04-04 00:00:00","","50651256"
"106151997","34973135","2","","2016-01-26 00:00:00","","34973135"
"184449355","55249656","2","","2019-04-06 00:00:00","","55249656"
"211623785","62467635","2","","2020-06-19 00:00:00","","62467635"
"211625052","41010290","2","","2020-06-19 00:00:00","","41010290"
"211628165","62472522","2","","2020-06-19 00:00:00","","62472522"
"131940080","27007353","2","","2017-02-07 00:00:00","","27007353"
"131940082","27007353","5","2531091","2017-02-07 00:00:00","","27007353"
"131942208","42096392","3","","2017-02-07 00:00:00","","42096392"
"160071271","27054162","2","","2018-03-27 00:00:00","","27054162"
"184451889","50324219","2","","2019-04-06 00:00:00","","50324219"
"184455697","39485459","2","","2019-04-07 00:00:00","","39485459"
"184455698","39485459","5","3059546","2019-04-07 00:00:00","","39485459"
"184456627","54262342","5","409319","2019-04-07 00:00:00","","54262342"
"184456693","54262342","2","","2019-04-07 00:00:00","","54262342"
"106304626","35040975","3","","2016-01-28 00:00:00","","35040975"
"160079831","44579396","2","","2018-03-27 00:00:00","","44579396"
"160080173","48134800","2","","2018-03-27 00:00:00","","48134800"
"160086627","34593341","2","","2018-03-27 00:00:00","","34593341"
"160087071","40495213","2","","2018-03-27 00:00:00","","40495213"
"211631781","53777817","2","","2020-06-19 00:00:00","","53777817"
"211631783","53777817","5","312391","2020-06-19 00:00:00","","53777817"
"211632158","62472522","5","2385808","2020-06-19 00:00:00","","62472522"
"184563787","38186942","3","","2019-04-08 00:00:00","","38186942"
"184567144","46725906","2","","2019-04-08 00:00:00","","46725906"
"184567231","53981444","2","","2019-04-08 00:00:00","","53981444"
"160211021","32741333","2","","2018-03-29 00:00:00","","32741333"
"132073248","33805449","2","","2017-02-09 00:00:00","","33805449"
"160346787","49584617","16","","2018-03-31 00:00:00","","49584617"
"106580780","35140042","2","","2016-02-01 00:00:00","","35140042"
"106580862","35140042","5","238639","2016-02-01 00:00:00","","35140042"
"106583731","31313170","2","","2016-02-01 00:00:00","","31313170"
"132201820","29460485","2","","2017-02-10 00:00:00","","29460485"
"184687411","48004725","2","","2019-04-10 00:00:00","","48004725"
"211905746","48635782","2","","2020-06-23 00:00:00","","48635782"
"211905748","48635782","5","9283918","2020-06-23 00:00:00","","48635782"
"211912066","55394469","2","","2020-06-23 00:00:00","","55394469"
"160352191","45766604","5","1490471","2018-03-31 00:00:00","","45766604"
"160354242","49559239","2","","2018-03-31 00:00:00","","49559239"
"160354468","29761872","2","","2018-03-31 00:00:00","","29761872"
"160354475","29761872","5","3925626","2018-03-31 00:00:00","","29761872"
"160354558","30286443","5","3925626","2018-03-31 00:00:00","","30286443"
"160354704","29117570","5","3925626","2018-03-31 00:00:00","","29117570"
"160354768","32093067","2","","2018-03-31 00:00:00","","32093067"
"184694146","40377377","2","","2019-04-10 00:00:00","","40377377"
"211917143","62497697","2","","2020-06-23 00:00:00","","62497697"
"160356361","49576208","5","2179502","2018-03-31 00:00:00","","49576208"
"160359929","49588249","5","2600196","2018-03-31 00:00:00","","49588249"
"160468759","49606124","2","","2018-04-02 00:00:00","","49606124"
"160469224","38071714","2","","2018-04-02 00:00:00","","38071714"
"160470601","33041733","2","","2018-04-02 00:00:00","","33041733"
"160473389","49615519","3","","2018-04-02 00:00:00","","49615519"
"212042411","38172510","2","","2020-06-25 00:00:00","","38172510"
"212043370","57852689","3","","2020-06-25 00:00:00","","57852689"
"212043576","55796888","2","","2020-06-25 00:00:00","","55796888"
"212044473","62572538","5","2357083","2020-06-25 00:00:00","","62572538"
"212044809","62079202","5","248847","2020-06-25 00:00:00","","62079202"
"132330061","38071714","2","","2017-02-13 00:00:00","","38071714"
"79437577","26975640","2","","2014-12-03 00:00:00","","26975640"
"212050275","62079202","2","","2020-06-25 00:00:00","","62079202"
"212051126","62079202","3","","2020-06-25 00:00:00","","62079202"
"212054996","62572132","3","","2020-06-25 00:00:00","","62572132"
"212055001","62573042","2","","2020-06-25 00:00:00","","62573042"
"160477318","49475984","2","","2018-04-02 00:00:00","","49475984"
"160478542","46092764","2","","2018-04-02 00:00:00","","46092764"
"160478918","38006427","2","","2018-04-02 00:00:00","","38006427"
"132342011","29761872","2","","2017-02-13 00:00:00","","29761872"
"212064049","52454840","2","","2020-06-25 00:00:00","","52454840"
"132448500","42230797","2","","2017-02-14 00:00:00","","42230797"
"184900965","40458770","2","","2019-04-13 00:00:00","","40458770"
"184900968","40458770","5","6540008","2019-04-13 00:00:00","","40458770"
"160593034","49610008","16","","2018-04-04 00:00:00","","49610008"
"160593297","49637598","16","","2018-04-04 00:00:00","","49637598"
"160595183","49624372","2","","2018-04-04 00:00:00","","49624372"
"160595241","49569245","2","","2018-04-04 00:00:00","","49569245"
"79577448","22987482","2","","2014-12-05 00:00:00","","22987482"
"212187122","45776238","2","","2020-06-27 00:00:00","","45776238"
"79578713","25600580","2","","2014-12-05 00:00:00","","25600580"
"212191757","46668418","2","","2020-06-27 00:00:00","","46668418"
"212191758","46668418","5","4631177","2020-06-27 00:00:00","","46668418"
"212192924","35314963","2","","2020-06-27 00:00:00","","35314963"
"184913158","55656495","16","","2019-04-13 00:00:00","","55656495"
"212341138","45088519","2","","2020-06-29 00:00:00","","45088519"
"185029272","41067341","2","","2019-04-15 00:00:00","","41067341"
"107018327","35065875","2","","2016-02-08 00:00:00","","35065875"
"149898767","46936582","16","","2017-10-25 00:00:00","","46936582"
"175420146","30296587","2","","2018-11-18 00:00:00","","30296587"
"175422563","36080524","2","","2018-11-18 00:00:00","","36080524"
"175422564","36080524","5","2533567","2018-11-18 00:00:00","","36080524"
"121810665","39395503","2","","2016-09-08 00:00:00","","39395503"
"202295803","50986816","2","","2020-01-29 00:00:00","","50986816"
"202296872","54803880","2","","2020-01-29 00:00:00","","54803880"
"202306743","50986816","2","","2020-01-29 00:00:00","","50986816"
"149907389","46936582","3","","2017-10-25 00:00:00","","46936582"
"149912176","42140285","5","564503","2017-10-25 00:00:00","","42140285"
"149912540","37749087","5","564503","2017-10-25 00:00:00","","37749087"
"175520221","52409579","2","","2018-11-20 00:00:00","","52409579"
"175531674","49395113","2","","2018-11-20 00:00:00","","49395113"
"175531867","29117570","2","","2018-11-20 00:00:00","","29117570"
"175619542","50176793","5","4177530","2018-11-21 00:00:00","","50176793"
"175619774","25600580","5","3415126","2018-11-21 00:00:00","","25600580"
"175619775","25600580","2","","2018-11-21 00:00:00","","25600580"
"175620449","46098754","5","3415126","2018-11-21 00:00:00","","46098754"
"175620456","46098754","2","","2018-11-21 00:00:00","","46098754"
"202503716","45179621","3","","2020-02-01 00:00:00","","45179621"
"202506875","52409579","2","","2020-02-01 00:00:00","","52409579"
"122037604","39457873","2","","2016-09-12 00:00:00","","39457873"
"150416023","29460485","2","","2017-11-02 00:00:00","","29460485"
"175888077","29117570","2","","2018-11-26 00:00:00","","29117570"
"175888078","29117570","5","3723993","2018-11-26 00:00:00","","29117570"
"202773280","38440876","2","","2020-02-06 00:00:00","","38440876"
"202773281","38440876","5","4934640","2020-02-06 00:00:00","","38440876"
"202778649","60088509","16","","2020-02-06 00:00:00","","60088509"
"96199088","32217639","5","4633996","2015-08-27 00:00:00","","32217639"
"96199089","32217639","2","","2015-08-27 00:00:00","","32217639"
"96199126","31717615","5","4633996","2015-08-27 00:00:00","","31717615"
"202872517","53771774","2","","2020-02-07 00:00:00","","53771774"
"150642275","46154092","2","","2017-11-06 00:00:00","","46154092"
"150642278","46154092","5","524605","2017-11-06 00:00:00","","46154092"
"122549771","34094882","2","","2016-09-20 00:00:00","","34094882"
"202967909","60138410","16","","2020-02-09 00:00:00","","60138410"
"176084505","48428120","2","","2018-11-28 00:00:00","","48428120"
"176085294","36519652","2","","2018-11-28 00:00:00","","36519652"
"176086460","53235216","2","","2018-11-28 00:00:00","","53235216"
"150649653","47089196","2","","2017-11-06 00:00:00","","47089196"
"150649654","47089196","5","2575224","2017-11-06 00:00:00","","47089196"
"202979237","54379623","2","","2020-02-09 00:00:00","","54379623"
"202979239","54379623","5","7109598","2020-02-09 00:00:00","","54379623"
"202982432","60138410","2","","2020-02-09 00:00:00","","60138410"
"202982433","60138410","5","3834712","2020-02-09 00:00:00","","60138410"
"176092007","52266348","2","","2018-11-28 00:00:00","","52266348"
"150767370","44085454","2","","2017-11-07 00:00:00","","44085454"
"203089731","28500066","2","","2020-02-11 00:00:00","","28500066"
"203089732","28500066","5","6077236","2020-02-11 00:00:00","","28500066"
"150777673","47162798","2","","2017-11-07 00:00:00","","47162798"
"150777683","47162798","5","3333657","2017-11-07 00:00:00","","47162798"
"176208159","53551495","5","9929015","2018-11-30 00:00:00","","53551495"
"176208162","53551495","2","","2018-11-30 00:00:00","","53551495"
"203098328","47007159","2","","2020-02-11 00:00:00","","47007159"
"176283164","32534401","5","6431047","2018-12-02 00:00:00","","32534401"
"176283168","32534401","2","","2018-12-02 00:00:00","","32534401"
"176285162","45567201","2","","2018-12-02 00:00:00","","45567201"
"176285236","53570777","2","","2018-12-02 00:00:00","","53570777"
"176288683","52463529","2","","2018-12-02 00:00:00","","52463529"
"203175902","51829581","2","","2020-02-12 00:00:00","","51829581"
"203175904","51829581","5","3509606","2020-02-12 00:00:00","","51829581"
"203176156","60191067","2","","2020-02-12 00:00:00","","60191067"
"203176157","60191067","5","4812170","2020-02-12 00:00:00","","60191067"
"203178479","60190975","2","","2020-02-12 00:00:00","","60190975"
"203178995","45208766","2","","2020-02-12 00:00:00","","45208766"
"122779536","30422184","5","129474","2016-09-23 00:00:00","","30422184"
"176292056","53578806","2","","2018-12-02 00:00:00","","53578806"
"176293994","29117570","2","","2018-12-02 00:00:00","","29117570"
"176294079","51953129","2","","2018-12-02 00:00:00","","51953129"
"122898715","30286443","2","","2016-09-25 00:00:00","","30286443"
"96672467","32334161","5","4891892","2015-09-03 00:00:00","","32334161"
"122900922","28500066","2","","2016-09-25 00:00:00","","28500066"
"122904468","39668149","2","","2016-09-25 00:00:00","","39668149"
"203288181","32334161","5","3103591","2020-02-14 00:00:00","","32334161"
"203288235","37148836","5","3103591","2020-02-14 00:00:00","","37148836"
"203289474","38071714","2","","2020-02-14 00:00:00","","38071714"
"203290622","43612866","2","","2020-02-14 00:00:00","","43612866"
"203291436","58749813","2","","2020-02-14 00:00:00","","58749813"
"203291658","47938144","2","","2020-02-14 00:00:00","","47938144"
"203291895","58559242","2","","2020-02-14 00:00:00","","58559242"
"151000416","47162798","5","587239","2017-11-10 00:00:00","","47162798"
"176400946","46131196","2","","2018-12-04 00:00:00","","46131196"
"176403305","53606744","2","","2018-12-04 00:00:00","","53606744"
"176404689","30286443","2","","2018-12-04 00:00:00","","30286443"
"176404744","53428768","9","","2018-12-04 00:00:00","","53428768"
"122907398","38460678","2","","2016-09-25 00:00:00","","38460678"
"151102879","47202936","2","","2017-11-12 00:00:00","","47202936"
"151104720","29644916","5","1047300","2017-11-12 00:00:00","","29644916"
"176495777","53170349","16","","2018-12-05 00:00:00","","53170349"
"176496813","37662379","16","","2018-12-05 00:00:00","","37662379"
"176499829","45300410","2","","2018-12-05 00:00:00","","45300410"
"176503685","47228231","5","1712880","2018-12-05 00:00:00","","47228231"
"176504173","35756663","2","","2018-12-05 00:00:00","","35756663"
"123023497","39721791","2","","2016-09-27 00:00:00","","39721791"
"203500872","60274394","2","","2020-02-18 00:00:00","","60274394"
"203500932","50986816","2","","2020-02-18 00:00:00","","50986816"
"203502143","60274394","2","","2020-02-18 00:00:00","","60274394"
"203502189","60274394","2","","2020-02-18 00:00:00","","60274394"
"203502598","60274394","2","","2020-02-18 00:00:00","","60274394"
"203512265","43950808","2","","2020-02-18 00:00:00","","43950808"
"203513711","60274394","2","","2020-02-18 00:00:00","","60274394"
"151360962","30422184","2","","2017-11-15 00:00:00","","30422184"
"123264412","29644916","5","1780700","2016-09-30 00:00:00","","29644916"
"123264413","29644916","2","","2016-09-30 00:00:00","","29644916"
"176871124","53477270","16","","2018-12-11 00:00:00","","53477270"
"151523082","47357038","3","","2017-11-17 00:00:00","","47357038"
"151523100","47357038","3","","2017-11-17 00:00:00","","47357038"
"151523500","47357038","2","","2017-11-17 00:00:00","","47357038"
"123422360","39791667","2","","2016-10-03 00:00:00","","39791667"
"176879022","48824086","2","","2018-12-11 00:00:00","","48824086"
"151524199","37404447","2","","2017-11-17 00:00:00","","37404447"
"176979553","53732817","2","","2018-12-12 00:00:00","","53732817"
"176979627","36137802","2","","2018-12-12 00:00:00","","36137802"
"97357094","31046924","2","","2015-09-14 00:00:00","","31046924"
"203881619","44540545","2","","2020-02-24 00:00:00","","44540545"
"151646404","41731704","2","","2017-11-20 00:00:00","","41731704"
"151646655","47380189","2","","2017-11-20 00:00:00","","47380189"
"151650169","47380189","3","","2017-11-20 00:00:00","","47380189"
"176987572","53732817","16","","2018-12-12 00:00:00","","53732817"
"123544513","27891019","2","","2016-10-05 00:00:00","","27891019"
"203889447","41618538","2","","2020-02-24 00:00:00","","41618538"
"151759472","47271002","2","","2017-11-21 00:00:00","","47271002"
"123670553","25595492","2","","2016-10-06 00:00:00","","25595492"
"123675892","38647186","2","","2016-10-06 00:00:00","","38647186"
"204003647","49443206","5","897024","2020-02-25 00:00:00","","49443206"
"151769081","47271002","2","","2017-11-21 00:00:00","","47271002"
"151769191","43424176","2","","2017-11-21 00:00:00","","43424176"
"151770698","47271002","15","","2017-11-21 00:00:00","","47271002"
"177096775","53771774","3","","2018-12-14 00:00:00","","53771774"
"123789228","39891218","2","","2016-10-08 00:00:00","","39891218"
"177214633","53807274","5","884101","2018-12-16 00:00:00","","53807274"
"177214763","53807274","2","","2018-12-16 00:00:00","","53807274"
"123800672","39932500","5","1098564","2016-10-08 00:00:00","","39932500"
"204123335","57621106","2","","2020-02-27 00:00:00","","57621106"
"204124702","44274982","5","10148892","2020-02-27 00:00:00","","44274982"
"151897462","36046296","2","","2017-11-23 00:00:00","","36046296"
"204214675","51428155","2","","2020-02-28 00:00:00","","51428155"
"204214718","54349529","2","","2020-02-28 00:00:00","","54349529"
"204215864","56479577","2","","2020-02-28 00:00:00","","56479577"
"152010520","36407520","2","","2017-11-25 00:00:00","","36407520"
"152011703","39967784","2","","2017-11-25 00:00:00","","39967784"
"152011704","39967784","5","2761509","2017-11-25 00:00:00","","39967784"
"204225882","60462520","16","","2020-02-29 00:00:00","","60462520"
"204226092","60462520","2","","2020-02-29 00:00:00","","60462520"
"204226265","60462520","5","7849549","2020-02-29 00:00:00","","60462520"
"177419496","52266348","5","1309907","2018-12-19 00:00:00","","52266348"
"177419506","52266348","2","","2018-12-19 00:00:00","","52266348"
"177420031","33041733","5","1433154","2018-12-19 00:00:00","","33041733"
"177420311","46947956","2","","2018-12-19 00:00:00","","46947956"
"177421418","46131196","2","","2018-12-19 00:00:00","","46131196"
"124028301","29117570","5","2534236","2016-10-12 00:00:00","","29117570"
"124028303","29117570","2","","2016-10-12 00:00:00","","29117570"
"152128216","47015950","2","","2017-11-27 00:00:00","","47015950"
"152132302","47509361","2","","2017-11-27 00:00:00","","47509361"
"177423506","53849940","3","","2018-12-19 00:00:00","","53849940"
"177425240","48209566","2","","2018-12-19 00:00:00","","48209566"
"204337168","60451886","2","","2020-03-02 00:00:00","","60451886"
"204337642","55530628","5","86967","2020-03-02 00:00:00","","55530628"
"204344645","58298381","2","","2020-03-02 00:00:00","","58298381"
"177532383","30213456","2","","2018-12-21 00:00:00","","30213456"
"124151882","36957369","2","","2016-10-13 00:00:00","","36957369"
"152260717","47544877","2","","2017-11-29 00:00:00","","47544877"
"204448285","60521802","3","","2020-03-04 00:00:00","","60521802"
"204448898","60521802","3","","2020-03-04 00:00:00","","60521802"
"204451681","60522055","5","10818730","2020-03-04 00:00:00","","60522055"
"204452556","44870461","2","","2020-03-04 00:00:00","","44870461"
"177541003","53869629","2","","2018-12-21 00:00:00","","53869629"
"152264589","38071714","5","1478667","2017-11-29 00:00:00","","38071714"
"152264591","38071714","2","","2017-11-29 00:00:00","","38071714"
"152266308","47549976","5","3829459","2017-11-29 00:00:00","","47549976"
"152379923","35251874","2","","2017-11-30 00:00:00","","35251874"
"177650794","52687662","2","","2018-12-24 00:00:00","","52687662"
"177651055","39305118","2","","2018-12-24 00:00:00","","39305118"
"177651056","39305118","5","314848","2018-12-24 00:00:00","","39305118"
"204568474","51921033","2","","2020-03-05 00:00:00","","51921033"
"98148114","32715464","2","","2015-09-26 00:00:00","","32715464"
"98148115","32715464","5","1686330","2015-09-26 00:00:00","","32715464"
"177655892","25595492","2","","2018-12-24 00:00:00","","25595492"
"204573261","60553913","2","","2020-03-05 00:00:00","","60553913"
"204573392","60521802","3","","2020-03-05 00:00:00","","60521802"
"204573393","50986816","2","","2020-03-05 00:00:00","","50986816"
"204574373","60553913","2","","2020-03-05 00:00:00","","60553913"
"124297005","40068013","2","","2016-10-16 00:00:00","","40068013"
"124297006","40068013","5","6309","2016-10-16 00:00:00","","40068013"
"204664179","58498471","2","","2020-03-07 00:00:00","","58498471"
"204665650","60578602","3","","2020-03-07 00:00:00","","60578602"
"152493774","47607417","3","","2017-12-02 00:00:00","","47607417"
"152493775","47607417","2","","2017-12-02 00:00:00","","47607417"
"152493847","47607417","2","","2017-12-02 00:00:00","","47607417"
"152493850","43498534","2","","2017-12-02 00:00:00","","43498534"
"152493973","47607417","2","","2017-12-02 00:00:00","","47607417"
"177751369","53920414","5","1953301","2018-12-26 00:00:00","","53920414"
"124396025","36265833","2","","2016-10-17 00:00:00","","36265833"
"124398782","35756663","2","","2016-10-17 00:00:00","","35756663"
"124400829","25600580","2","","2016-10-17 00:00:00","","25600580"
"204669639","60578602","3","","2020-03-07 00:00:00","","60578602"
"124533987","29117570","5","650396","2016-10-19 00:00:00","","29117570"
"204792324","40081965","2","","2020-03-10 00:00:00","","40081965"
"204793783","48882829","2","","2020-03-10 00:00:00","","48882829"
"204794375","60575209","5","7519376","2020-03-10 00:00:00","","60575209"
"177876798","37148836","5","328443","2018-12-28 00:00:00","","37148836"
"177876799","37148836","2","","2018-12-28 00:00:00","","37148836"
"177880558","30213456","2","","2018-12-29 00:00:00","","30213456"
"177880690","47071729","2","","2018-12-29 00:00:00","","47071729"
"204802636","60565168","5","13019057","2020-03-10 00:00:00","","60565168"
"152646034","47647560","2","","2017-12-05 00:00:00","","47647560"
"98517851","29128437","2","","2015-10-01 00:00:00","","29128437"
"204884277","60466031","5","4562258","2020-03-11 00:00:00","","60466031"
"204885043","55843815","2","","2020-03-11 00:00:00","","55843815"
"204885044","55843815","5","2669716","2020-03-11 00:00:00","","55843815"
"177965774","47042162","2","","2018-12-31 00:00:00","","47042162"
"177967737","53986495","3","","2018-12-31 00:00:00","","53986495"
"152736037","47656406","2","","2017-12-06 00:00:00","","47656406"
"177976849","44169046","2","","2018-12-31 00:00:00","","44169046"
"177977107","37749087","2","","2018-12-31 00:00:00","","37749087"
"177978120","53983400","2","","2018-12-31 00:00:00","","53983400"
"177979122","47050984","2","","2018-12-31 00:00:00","","47050984"
"177980860","53989458","5","2929562","2018-12-31 00:00:00","","53989458"
"124643266","38627025","2","","2016-10-20 00:00:00","","38627025"
"204980987","59109858","2","","2020-03-12 00:00:00","","59109858"
"152841150","33041733","2","","2017-12-07 00:00:00","","33041733"
"152841155","33041733","5","4751273","2017-12-07 00:00:00","","33041733"
"124747838","30213456","2","","2016-10-22 00:00:00","","30213456"
"204985911","38071714","2","","2020-03-12 00:00:00","","38071714"
"204990256","56984993","2","","2020-03-12 00:00:00","","56984993"
"98651951","31104540","2","","2015-10-04 00:00:00","","31104540"
"152850093","47698072","2","","2017-12-07 00:00:00","","47698072"
"152970104","29460485","5","7643357","2017-12-09 00:00:00","","29460485"
"124873633","35113957","2","","2016-10-24 00:00:00","","35113957"
"178192655","53908473","2","","2019-01-04 00:00:00","","53908473"
"205213093","60717655","3","","2020-03-17 00:00:00","","60717655"
"125001882","26616962","2","","2016-10-26 00:00:00","","26616962"
"178299477","44430810","2","","2019-01-06 00:00:00","","44430810"
"153098262","32093067","2","","2017-12-12 00:00:00","","32093067"
"178300778","29117570","5","37398","2019-01-06 00:00:00","","29117570"
"178300782","29117570","2","","2019-01-06 00:00:00","","29117570"
"178304670","32334161","2","","2019-01-06 00:00:00","","32334161"
"178304671","32334161","5","1081945","2019-01-06 00:00:00","","32334161"
"153214657","42062199","5","3660512","2017-12-13 00:00:00","","42062199"
"153215309","30422184","2","","2017-12-13 00:00:00","","30422184"
"153215668","47793065","2","","2017-12-13 00:00:00","","47793065"
"153215675","47793065","5","4035232","2017-12-13 00:00:00","","47793065"
"153215813","47793065","2","","2017-12-13 00:00:00","","47793065"
"153216601","47793065","5","4166367","2017-12-13 00:00:00","","47793065"
"153216603","47793065","2","","2017-12-13 00:00:00","","47793065"
"205337126","51060417","2","","2020-03-19 00:00:00","","51060417"
"178403828","30422184","2","","2019-01-08 00:00:00","","30422184"
"178403916","35639882","2","","2019-01-08 00:00:00","","35639882"
"153225078","47793065","2","","2017-12-13 00:00:00","","47793065"
"99053158","31161436","5","5421639","2015-10-10 00:00:00","","31161436"
"205337442","60742204","2","","2020-03-19 00:00:00","","60742204"
"125259596","36701111","2","","2016-10-30 00:00:00","","36701111"
"99190216","30422184","2","","2015-10-12 00:00:00","","30422184"
"99190219","30422184","5","54467","2015-10-12 00:00:00","","30422184"
"99190901","30173267","2","","2015-10-12 00:00:00","","30173267"
"99190902","30173267","5","1808164","2015-10-12 00:00:00","","30173267"
"125266222","35673254","2","","2016-10-30 00:00:00","","35673254"
"153355995","47757342","2","","2017-12-15 00:00:00","","47757342"
"153438462","35172625","2","","2017-12-16 00:00:00","","35172625"
"178599955","52854446","2","","2019-01-10 00:00:00","","52854446"
"178600390","48095718","2","","2019-01-10 00:00:00","","48095718"
"205544067","47486390","2","","2020-03-23 00:00:00","","47486390"
